inf,0.000000000000000000e+00,0.000000000000000000e+00
inf,0.000000000000000000e+00,0.000000000000000000e+00
inf,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.067715105867823695e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.067715105867823695e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.809942278491575962e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.809942278491575962e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.527885627659696183e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.527885627659696183e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.713051953639651401e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.713051953639651401e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.874589004130743888e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.874589004130743888e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.078130025074629884e+03,3.605354637287873775e+05,9.999999633456915227e-01
5.285024810050084852e+03,3.080743267319802544e+05,8.544910180360998364e-01
5.285024810050084852e+03,3.080743267319801962e+05,8.544910180360997254e-01
5.285024810050084852e+03,3.080743267319801962e+05,8.544910180360997254e-01
5.287184000337375437e+03,3.075268331703458098e+05,8.529724613429410240e-01
5.287184000337375437e+03,3.075268331703458098e+05,8.529724613429410240e-01
5.313439872880991061e+03,3.008692813754251110e+05,8.345067285075691288e-01
5.313439872880991061e+03,3.008692813754251110e+05,8.345067285075691288e-01
5.313439872880990151e+03,3.008692813754252275e+05,8.345067285075694619e-01
5.313439872880989242e+03,3.008692813754255185e+05,8.345067285075702390e-01
5.313439872881001975e+03,3.008692813754222589e+05,8.345067285075611352e-01
6.400345344124579242e+03,3.926165955846146680e+05,9.918099207784046856e-01
6.400345344124579242e+03,3.926165955846146680e+05,9.918099207784046856e-01
6.400345344124579242e+03,3.926165955846146680e+05,9.918099207784046856e-01
6.400345344123979885e+03,3.911306714110735338e+05,9.881076677764069061e-01
6.400345344123979885e+03,3.911306714110736502e+05,9.881076677764071281e-01
6.400345344123979885e+03,3.911306714110736502e+05,9.881076677764071281e-01
6.400345344123979885e+03,3.911306714110736502e+05,9.881076677764071281e-01
6.400345344123979885e+03,3.911306714110736502e+05,9.881076677764071281e-01
6.400345344123979885e+03,3.911306714110736502e+05,9.881076677764071281e-01
6.400345344123978975e+03,3.911306714110734756e+05,9.881076677764069061e-01
5.974649365083213524e+03,3.413339287409690442e+05,9.220738461538469100e-01
5.974649365083213524e+03,3.413339287409690442e+05,9.220738461538469100e-01
5.974649365083213524e+03,3.413339287409690442e+05,9.220738461538469100e-01
5.974649365083192606e+03,3.413339287409663084e+05,9.220738461538429132e-01
5.974649365083192606e+03,3.413339287409663084e+05,9.220738461538429132e-01
5.974649365083192606e+03,3.413339287409663084e+05,9.220738461538429132e-01
5.974649365083192606e+03,3.413339287409663084e+05,9.220738461538429132e-01
5.974649365083192606e+03,3.413339287409663084e+05,9.220738461538429132e-01
5.974649365083208977e+03,3.413339287409684621e+05,9.220738461538460218e-01
5.974649365083191697e+03,3.413339287409661338e+05,9.220738461538426911e-01
6.500000000000004547e+03,4.013567340499269194e+05,1.000000000000000666e+00
6.500000000000004547e+03,4.013567340499269194e+05,1.000000000000000666e+00
6.499999999999999091e+03,4.013567340499265702e+05,9.999999999999998890e-01
6.500000000000004547e+03,4.013567340499269194e+05,1.000000000000000666e+00
6.500000000000004547e+03,4.013567340499269194e+05,1.000000000000000666e+00
6.500000000000004547e+03,4.013567340499269194e+05,1.000000000000000666e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000004547e+03,4.013567340499269194e+05,1.000000000000000666e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000004547e+03,4.013567340499269194e+05,1.000000000000000666e+00
6.500000000000004547e+03,4.013567340499269194e+05,1.000000000000000666e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000004547e+03,4.013567340499269194e+05,1.000000000000000666e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.499994919703215601e+03,4.013561423675849219e+05,9.999992184160171327e-01
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.499999999999999091e+03,4.013567340499265702e+05,9.999999999999998890e-01
6.500000000000000000e+03,4.013567340499266284e+05,1.000000000000000000e+00
6.499999999999999091e+03,4.013567340499265702e+05,9.999999999999998890e-01
6.500000000000004547e+03,4.013567340499269194e+05,1.000000000000000666e+00
6.500000000000004547e+03,4.013567340499269194e+05,1.000000000000000666e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
6.500000000000002728e+03,4.013567340499268030e+05,1.000000000000000444e+00
