inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.529894436372017708e+03,1.529894436372015662e+03,1.529894436372017708e+03,1.529894436372017708e+03,1.529894436372017708e+03,1.529894436372017708e+03,1.236794670746174006e+03,1.236794670746171960e+03,1.236794670746174006e+03,1.236794670746174006e+03,1.236794670746174006e+03,1.236794670746174006e+03,5.000000000000000000e+02,4.999999999999992610e+02,5.000000000000000000e+02,5.000000000000000000e+02,5.000000000000000000e+02,5.000000000000000000e+02,8.216215625008442203e+02,8.216215625008428560e+02,8.216215625008442203e+02,8.216215625008442203e+02,8.216215625008442203e+02,8.216215625008442203e+02,5.937500000000005684e+02,5.937499999999992042e+02,5.937500000000005684e+02,5.937500000000005684e+02,5.937500000000005684e+02,5.937500000000005684e+02,1.562500000000001388e-01,1.562500000000001388e-01,1.562500000000001388e-01,1.562500000000001388e-01,1.562500000000001388e-01,1.562500000000001388e-01,7.917384585980769316e+02
2.162045862156736803e+03,2.162045862156736803e+03,2.948004758205476037e+02,2.948004758205507301e+02,2.948004758205507301e+02,2.948004758205476037e+02,1.908246831060694831e+03,1.908246831060694831e+03,0.000000000000000000e+00,4.100144472450868705e+01,4.100144472450868705e+01,0.000000000000000000e+00,6.784833452435959771e+02,6.784833452435959771e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.220982032992870700e+03,1.220982032992870700e+03,1.973170522793346038e+02,1.973170522793346038e+02,1.973170522793346038e+02,1.973170522793346038e+02,1.023664980713536011e+03,1.023664980713536011e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.693855212404042132e-01,2.693855212404042132e-01,0.000000000000000000e+00,2.693855212404042132e-01,2.693855212404042132e-01,0.000000000000000000e+00,6.784833452435959771e+02
2.162045862156736803e+03,2.162045862156736803e+03,2.948004758205476037e+02,2.948004758205507301e+02,2.948004758205507301e+02,2.948004758205476037e+02,1.908246831060694831e+03,1.908246831060694831e+03,0.000000000000000000e+00,4.100144472450868705e+01,4.100144472450868705e+01,0.000000000000000000e+00,6.784833452435959771e+02,6.784833452435959771e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.220982032992870700e+03,1.220982032992870700e+03,1.973170522793346038e+02,1.973170522793346038e+02,1.973170522793346038e+02,1.973170522793346038e+02,1.023664980713536011e+03,1.023664980713536011e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.693855212404042132e-01,2.693855212404042132e-01,0.000000000000000000e+00,2.693855212404042132e-01,2.693855212404042132e-01,0.000000000000000000e+00,6.784833452435959771e+02
2.109472797503137826e+02,5.056194862526942416e+03,2.109472797503131574e+02,2.109472797503131574e+02,2.109472797503131574e+02,2.109472797503131574e+02,1.063931673873703829e+02,4.951640750163998746e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.760571916552509038e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.128600478120601736e+01,2.737557274572595816e+03,8.128600478120601736e+01,8.128600478120601736e+01,8.128600478120601736e+01,8.128600478120601736e+01,0.000000000000000000e+00,2.656271269791389841e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.990187552082606226e-01,6.990187552082606226e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.631399833335656240e+02
2.109472797503137826e+02,5.056194862526942416e+03,2.109472797503131574e+02,2.109472797503131574e+02,2.109472797503131574e+02,2.109472797503131574e+02,1.063931673873703829e+02,4.951640750163998746e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.760571916552509038e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.128600478120601736e+01,2.737557274572595816e+03,8.128600478120601736e+01,8.128600478120601736e+01,8.128600478120601736e+01,8.128600478120601736e+01,0.000000000000000000e+00,2.656271269791389841e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.990187552082606226e-01,6.990187552082606226e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.631399833335656240e+02
3.435854719637883136e+03,3.435854719638409733e+03,1.522035948163724015e+02,1.522035948169041717e+02,1.522035948163807575e+02,1.522035948163724015e+02,3.355754363674922843e+03,3.355754363674922843e+03,0.000000000000000000e+00,7.210323885341742312e+01,7.210323885341742312e+01,0.000000000000000000e+00,1.193149339709050764e+03,1.193149339709050764e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800169752705012115e+03,1.800169752705012115e+03,0.000000000000000000e+00,-5.268040230736881781e-10,-5.268040230736881781e-10,0.000000000000000000e+00,1.800169752705012115e+03,1.800169752705012115e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.737288822907926855e-01,4.737288822907926855e-01,0.000000000000000000e+00,4.737288822907926855e-01,4.737288822907926855e-01,0.000000000000000000e+00,1.162557306057709411e+03
3.435854719637883136e+03,3.435854719638409733e+03,1.522035948163724015e+02,1.522035948169041717e+02,1.522035948163807575e+02,1.522035948163724015e+02,3.355754363674922843e+03,3.355754363674922843e+03,0.000000000000000000e+00,7.210323885341742312e+01,7.210323885341742312e+01,0.000000000000000000e+00,1.193149339709050764e+03,1.193149339709050764e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800169752705012115e+03,1.800169752705012115e+03,0.000000000000000000e+00,-5.268040230736881781e-10,-5.268040230736881781e-10,0.000000000000000000e+00,1.800169752705012115e+03,1.800169752705012115e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.737288822907926855e-01,4.737288822907926855e-01,0.000000000000000000e+00,4.737288822907926855e-01,4.737288822907926855e-01,0.000000000000000000e+00,1.162557306057709411e+03
