inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.215270985026609480e+02,1.215270985026609480e+02,1.215270985026609480e+02,1.215270985026609480e+02,1.215270985026609480e+02,1.215270985026609480e+02,1.141799556465117575e+02,1.141799556465117575e+02,1.141799556465117575e+02,1.141799556465117575e+02,1.141799556465117575e+02,1.141799556465117575e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,7.142857142857142634e-03,7.142857142857142634e-03,7.142857142857142634e-03,7.142857142857142634e-03,7.142857142857142634e-03,7.142857142857142634e-03,1.695392626158992755e+02
2.913864409629924467e+03,2.913864409629924467e+03,6.822469106749346679e+01,6.822469106749346679e+01,6.822469106749346679e+01,6.822469106749346679e+01,2.907809271418774642e+03,2.907809271418774642e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.297516654756404023e+03,2.297516654756411754e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.817380794636734020e-01,1.817380794636734020e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.219552847069240897e+02
2.913864409629924467e+03,2.913864409629924467e+03,6.822469106749346679e+01,6.822469106749346679e+01,6.822469106749346679e+01,6.822469106749346679e+01,2.907809271418774642e+03,2.907809271418774642e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.297516654756404023e+03,2.297516654756411754e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.817380794636734020e-01,1.817380794636734020e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.219552847069240897e+02
3.906214168954065826e+03,3.906214168954065826e+03,2.202239999994056348e+02,2.202239999994056348e+02,2.202239999994056348e+02,2.202239999994056348e+02,3.766519112637197395e+03,3.766519112637197395e+03,6.522048613566211848e-13,6.522048613566749030e-13,6.522048613566749030e-13,6.522048613566749030e-13,2.976000000000000000e+03,2.976000000000010459e+03,4.269546315526827304e-11,4.269546315526831182e-11,4.269546315526831182e-11,4.269546315526831182e-11,2.354074445398248450e-01,2.354074445398248450e-01,8.813579208714617492e-14,8.813579208714618754e-14,8.813579208714618754e-14,8.813579208714618754e-14,2.976000000000010004e+03
3.906214168954065826e+03,3.906214168954065826e+03,2.202239999994056348e+02,2.202239999994056348e+02,2.202239999994056348e+02,2.202239999994056348e+02,3.766519112637197395e+03,3.766519112637197395e+03,6.522048613566211848e-13,6.522048613566749030e-13,6.522048613566749030e-13,6.522048613566749030e-13,2.976000000000000000e+03,2.976000000000010459e+03,4.269546315526827304e-11,4.269546315526831182e-11,4.269546315526831182e-11,4.269546315526831182e-11,2.354074445398248450e-01,2.354074445398248450e-01,8.813579208714617492e-14,8.813579208714618754e-14,8.813579208714618754e-14,8.813579208714618754e-14,2.976000000000010004e+03
1.055025743856532063e+04,1.055025743856529152e+04,5.948009488616411318e+02,5.948009488616411318e+02,5.948009488616411318e+02,5.948009488616411318e+02,1.017295636307438690e+04,1.017295636307435598e+04,1.822778548902903250e-12,1.822778548903053096e-12,1.822778548903053096e-12,1.822778548903053096e-12,8.037850660290949236e+03,8.037850660290949236e+03,1.193250449145969031e-10,1.193250449145970065e-10,1.193250449145970065e-10,1.193250449145970065e-10,6.358097726921492221e-01,6.358097726921472237e-01,2.463214255607530975e-13,2.463214255607531480e-13,2.463214255607531480e-13,2.463214255607531480e-13,8.037850660290947417e+03
1.055025743856532063e+04,1.055025743856529152e+04,5.948009488616411318e+02,5.948009488616411318e+02,5.948009488616411318e+02,5.948009488616411318e+02,1.017295636307438690e+04,1.017295636307435598e+04,1.822778548902903250e-12,1.822778548903053096e-12,1.822778548903053096e-12,1.822778548903053096e-12,8.037850660290949236e+03,8.037850660290949236e+03,1.193250449145969031e-10,1.193250449145970065e-10,1.193250449145970065e-10,1.193250449145970065e-10,6.358097726921492221e-01,6.358097726921472237e-01,2.463214255607530975e-13,2.463214255607531480e-13,2.463214255607531480e-13,2.463214255607531480e-13,8.037850660290947417e+03
1.110786012447167013e+04,1.110786012447167013e+04,7.386864770510148901e+02,7.386864770510148901e+02,7.386864770510148901e+02,7.386864770510148901e+02,1.110572117826369322e+04,1.110572117826369322e+04,3.558333454843147957e-12,3.558333454843440782e-12,3.558333454843440782e-12,3.558333454843440782e-12,9.953345011389488718e+03,9.953345011389488718e+03,2.329401449099943211e-10,2.329401449099944762e-10,2.329401449099944762e-10,2.329401449099944762e-10,7.109532150992492472e-01,7.109532150992492472e-01,4.808558723411735001e-13,4.808558723411736010e-13,4.808558723411736010e-13,4.808558723411736010e-13,9.982249689879563448e+03
1.110786012447167013e+04,1.110786012447167013e+04,7.386864770510148901e+02,7.386864770510148901e+02,7.386864770510148901e+02,7.386864770510148901e+02,1.110572117826369322e+04,1.110572117826369322e+04,3.558333454843147957e-12,3.558333454843440782e-12,3.558333454843440782e-12,3.558333454843440782e-12,9.953345011389488718e+03,9.953345011389488718e+03,2.329401449099943211e-10,2.329401449099944762e-10,2.329401449099944762e-10,2.329401449099944762e-10,7.109532150992492472e-01,7.109532150992492472e-01,4.808558723411735001e-13,4.808558723411736010e-13,4.808558723411736010e-13,4.808558723411736010e-13,9.982249689879563448e+03
1.390094229856835773e+04,1.149383168775189915e+04,9.691270469962590823e+02,9.691270469962590823e+02,9.691270469962590823e+02,9.691270469962590823e+02,1.379737257103177035e+04,1.124976485750201391e+04,3.002481587428322107e-12,3.002481587428569292e-12,3.002481587428569292e-12,3.002481587428569292e-12,1.233088336988563969e+04,1.006763675456846613e+04,1.965522638450905754e-10,1.965522638450907305e-10,1.965522638450907305e-10,1.965522638450907305e-10,8.807773835632599635e-01,7.191169110406047116e-01,4.057407551127888002e-13,4.057407551127888507e-13,4.057407551127888507e-13,4.057407551127888507e-13,1.309631144589292489e+04
1.390094229856835773e+04,1.149383168775189915e+04,9.691270469962590823e+02,9.691270469962590823e+02,9.691270469962590823e+02,9.691270469962590823e+02,1.379737257103177035e+04,1.124976485750201391e+04,3.002481587428322107e-12,3.002481587428569292e-12,3.002481587428569292e-12,3.002481587428569292e-12,1.233088336988563969e+04,1.006763675456846613e+04,1.965522638450905754e-10,1.965522638450907305e-10,1.965522638450907305e-10,1.965522638450907305e-10,8.807773835632599635e-01,7.191169110406047116e-01,4.057407551127888002e-13,4.057407551127888507e-13,4.057407551127888507e-13,4.057407551127888507e-13,1.309631144589292489e+04
1.384915694569703919e+04,1.316771000885926151e+04,9.173709525348583611e+02,9.173709525348583611e+02,9.173709525348583611e+02,9.173709525348583611e+02,1.383987468330335832e+04,1.311865925935303130e+04,4.153840180743194257e-12,4.153840180743536761e-12,4.153840180743536761e-12,4.153840180743536761e-12,1.239690476398257488e+04,1.175619606645408021e+04,2.719239626961629349e-10,2.719239626961631417e-10,2.719239626961631417e-10,2.719239626961631417e-10,8.854931974273266837e-01,8.397282904610057219e-01,5.613297542304483823e-13,5.613297542304484833e-13,5.613297542304484833e-13,5.613297542304484833e-13,1.239690476398257306e+04
1.384915694569703919e+04,1.316771000885926151e+04,9.173709525348583611e+02,9.173709525348583611e+02,9.173709525348583611e+02,9.173709525348583611e+02,1.383987468330335832e+04,1.311865925935303130e+04,4.153840180743194257e-12,4.153840180743536761e-12,4.153840180743536761e-12,4.153840180743536761e-12,1.239690476398257488e+04,1.175619606645408021e+04,2.719239626961629349e-10,2.719239626961631417e-10,2.719239626961631417e-10,2.719239626961631417e-10,8.854931974273266837e-01,8.397282904610057219e-01,5.613297542304483823e-13,5.613297542304484833e-13,5.613297542304484833e-13,5.613297542304484833e-13,1.239690476398257306e+04
1.427443873537171748e+04,1.060882740846464185e+04,9.632845518923151076e+02,9.632845518923151076e+02,9.632845518923151076e+02,9.632845518923151076e+02,1.419237632277301964e+04,1.031283371693221852e+04,2.827296104042407874e-12,2.827296104042640922e-12,2.827296104042640922e-12,2.827296104042640922e-12,1.267749253731109457e+04,9.231000000000000000e+03,1.850840491867650782e-10,1.850840491867652074e-10,1.850840491867652074e-10,1.850840491867652074e-10,9.055351812365066699e-01,6.593571428571428639e-01,3.820670411385155972e-13,3.820670411385156982e-13,3.820670411385156982e-13,3.820670411385156982e-13,1.301735880935328532e+04
